name|score|coords
Gua Musang|5.6298181916e-05|4.8823, 101.9644,
Vatukoula|0.000231923490435|-17.50136, 177.84983,
Montréal|0.000347917333072|45.50884, -73.58781,
Hubei Sheng|0.000191036686912|31.0, 112.25,
Kumagaya|5.6298181916e-05|36.13497, 139.39004,
Claxton Bay|0.000148593529336|10.36637, -61.45985,
Attu|0.000104057353644|67.94097, -53.62365,
Harbo|0.000191036686912|60.1, 17.2,
Republic of Colombia|0.00336041454476|4.0, -73.25,
Oguni Machi|5.6298181916e-05|33.14257, 131.07117,
Matale|0.000148593529336|7.4698, 80.6217,
Central Africa|0.000148593529336|-2.02107, 24.69727,
Sava|5.6298181916e-05|40.40342, 17.55841,
North Fork River|5.6298181916e-05|5.15, -59.13333,
Inchon Northeast|0.000104057353644|38.675, 126.92417,
Northern Mindanao|5.6298181916e-05|8.5625, 124.6125,
Imnaha River Woods Development|5.6298181916e-05|45.25988, -116.80182,
Udine|5.6298181916e-05|46.06102, 13.23683,
Cliff Sadlier V.C. Memorial Park|0.000148593529336|-31.95139, 115.8072,
Kono District|5.6298181916e-05|8.70687, -10.93368,
Ouyang|5.6298181916e-05|26.4191, 109.216,
Palumbo|5.6298181916e-05|39.37913, 16.02448,
Republic of Albania|0.00120395386813|41.0, 20.0,
Thornwood|5.6298181916e-05|41.12343, -73.77902,
City of Huntsville|0.00201244628859|34.58621, -86.80156,
Florida Keys Wilderness|0.000911780356448|24.74875, -81.41758,
Bellefonte|5.6298181916e-05|40.91339, -77.77833,
City of Taylorsville|5.6298181916e-05|40.65696, -111.94934,
Peshawar|0.000104057353644|34.008, 71.57849,
Genève|0.00042115192993|46.19673, 6.11044,
Carrascal|5.6298181916e-05|9.36667, 125.85,
Collinsville|0.000148593529336|38.67033, -89.98455,
Engels Kerkhof|5.6298181916e-05|50.84813, 4.70303,
Yokoshiba|0.000310185160429|35.65, 140.48333,
Petaluma|0.000104057353644|38.23242, -122.63665,
Folkston|5.6298181916e-05|30.83095, -82.01131,
Coral Sea Islands Territory|0.000148593529336|-17.5, 151.0,
North Fork Middle Boulder Creek|5.6298181916e-05|39.9536, -105.60222,
Kashipur|5.6298181916e-05|29.21399, 78.95693,
Hennepin County|0.000104057353644|45.00458, -93.47688,
Merritt Island|5.6298181916e-05|28.53917, -80.672,
Samaria (Río Playas)|5.6298181916e-05|17.17611, -93.84556,
Glynn County|5.6298181916e-05|31.21324, -81.4937,
Municipal District of Foothills No. 31|5.6298181916e-05|50.61571, -114.02618,
Lassen County|0.000148593529336|40.67359, -120.59433,
Magnesia Springs|0.000104057353644|33.34263, -93.17433,
Woodley|0.000104057353644|51.45, -0.88333,
Historic Columbia River Highway State Trail|0.00088134386792|45.70345, -121.4873,
Town of Reedy|5.6298181916e-05|38.89969, -81.42635,
Margarita|5.6298181916e-05|44.40343, 7.68493,
Arlington County|0.00171329366214|38.87862, -77.10096,
Departamento de General Manuel Belgrano|5.6298181916e-05|-26.16667, -53.91667,
Cape Hatteras Group Headquarters|0.00042115192993|35.93628, -75.71018,
State of Qatar|0.00117562593559|25.5, 51.25,
Province of the Western Cape|5.6298181916e-05|-34.0, 20.0,
City of Gabbs (historical)|5.6298181916e-05|38.86647, -117.92551,
Colorado|0.00658706667702|39.00027, -105.50083,
Perm Krai|0.000104057353644|59.0, 57.0,
Concord|0.000310185160429|43.20814, -71.53757,
Hatteras Island|5.6298181916e-05|35.40823, -75.48682,
Port Isabel|5.6298181916e-05|26.07341, -97.20858,
Ramada Kahramanmaras|5.6298181916e-05|37.5888, 36.92451,
Herring River|5.6298181916e-05|42.16732, -70.72504,
City of San Diego|0.000104057353644|27.76089, -98.23891,
Ban Na Hin Ngon|5.6298181916e-05|15.97939, 105.35514,
Alpers|5.6298181916e-05|34.49258, -97.38725,
San Francisco-Oakland Bay Bridge|0.000104057353644|37.81604, -122.35303,
Ruthe|0.000104057353644|52.24726, 9.83284,
Torf|0.000191036686912|46.91667, 14.1,
District 17, Hagerstown|0.000148593529336|39.62123, -77.70346,
Antelope Creek|0.000148593529336|16.5931, -88.6494,
Potsdam|0.000627522584639|52.39886, 13.06566,
Pallas-Yllästunturi Nationalpark|5.6298181916e-05|67.96667, 24.13334,
East and West Newbiggin|5.6298181916e-05|54.56328, -1.44077,
Marshfield|0.000104057353644|51.53651, -3.06753,
Rotterdam|0.000594265389245|51.9225, 4.47917,
Town of Melfa|5.6298181916e-05|37.64919, -75.74081,
Ashley County|0.000148593529336|33.19122, -91.76845,
Iloilo|0.000104057353644|10.69694, 122.56444,
Oceano|0.000104057353644|35.09886, -120.61239,
Manado|0.000148593529336|1.48218, 124.84892,
Zhejiang Sheng|5.6298181916e-05|29.16667, 120.0,
Town of Gainesboro|5.6298181916e-05|36.36171, -85.64956,
Town of Onley|5.6298181916e-05|37.69171, -75.71835,
Yuba City|5.6298181916e-05|39.14045, -121.61691,
Witwatersrand|5.6298181916e-05|-26.25, 28.0,
Yotala|0.000104057353644|-19.15861, -65.26417,
Wyo|0.000148593529336|36.0493, -80.56367,
Hardy County|0.000148593529336|39.0075, -78.85792,
City of South Ogden|0.000347917333072|41.17149, -111.95683,
Provincia di Mantova|5.6298181916e-05|45.16667, 10.78333,
Belize City|0.000148593529336|17.49952, -88.19756,
Obelia Peak|0.000104057353644|50.64969, -123.73613,
Bagshot|5.6298181916e-05|51.36021, -0.68785,
Choco|5.6298181916e-05|16.86278, -92.63583,
State of Pohnpei|0.000191036686912|6.964, 158.2056,
Poulsbo|5.6298181916e-05|47.73593, -122.64654,
New Bedford|0.000384877538772|41.63622, -70.93421,
Causeway|5.6298181916e-05|52.41333, -9.73194,
Brownfields Baptist Church|0.000148593529336|30.55491, -91.13288,
North Stradbroke Island|0.000104057353644|-27.43315, 153.4627,
Refugio County|0.000104057353644|28.32158, -97.15952,
Gaylord|0.000104057353644|45.02751, -84.67475,
Willamette River Airstrip|0.000148593529336|45.5554, -122.70954,
Ichikawa Shi|0.000104057353644|35.71865, 139.93294,
Portuguese Republic|0.000231923490435|39.6945, -8.13057,
Cerro Verde (Ejecatepeco)|0.000148593529336|19.92556, -97.79417,
Tellina|0.000104057353644|46.05, 11.7,
Borchers Farms|5.6298181916e-05|42.52111, -95.58556,
Lansdowne|5.6298181916e-05|39.93817, -75.27185,
Pune|0.000148593529336|18.51957, 73.85535,
Wanganui|0.000104057353644|-39.93333, 175.05,
Paducah|0.000231923490435|37.08339, -88.60005,
City of Nauvoo|5.6298181916e-05|40.54562, -91.38285,
Invercargill|0.000104057353644|-46.4, 168.35,
Pulang Pisau|5.6298181916e-05|-2.7671, 114.2406,
Loma Blanca|0.000104057353644|20.03139, -100.4125,
City of Bellevue|5.6298181916e-05|47.59618, -122.15239,
Île Bayonnaise|5.6298181916e-05|-22.675, 167.41667,
C.V. Kelly Park|0.000231923490435|-33.7818, 150.9346,
San Juan Basin Gas Field|5.6298181916e-05|36.24612, -107.38366,
P.A. James Park|0.00111842100627|-33.6985, 151.1096,
Thames River Siding|5.6298181916e-05|42.76679, -81.44975,
Kone|0.000104057353644|-1.52086, 40.04119,
San Andres de Tumaco|0.000148593529336|1.63766, -78.61218,
Oscarville|0.000148593529336|60.72278, -161.77,
Ixtapa-Zihuatanejo|5.6298181916e-05|17.64344, -101.55212,
Shiraz|5.6298181916e-05|29.61031, 52.53113,
Nikitovka|5.6298181916e-05|48.00694, 38.19278,
J.F. Mitchell|0.000850650655335|12.98863, -61.26238,
Westford|0.000191036686912|42.57926, -71.43784,
Bitz|5.6298181916e-05|48.244, 9.09144,
Puesto de Vigilancia Jiménez Banda|0.000231923490435|-3.71978, -78.29244,
Langelsheim|0.000104057353644|51.93789, 10.33264,
Pamlico County|5.6298181916e-05|35.15152, -76.66716,
Tarawa|0.000104057353644|1.3278, 172.97696,
Blackberry Creek School (historical)|5.6298181916e-05|41.73503, -88.46952,
Estado de Guerrero|0.000148593529336|17.66667, -100.0,
Buzzards Bay|0.000104057353644|41.56261, -70.74809,
Village of Scandinavia|0.000627522584639|44.46081, -89.14605,
City of Carthage|0.000231923490435|37.16384, -94.30628,
Willmar|0.000191036686912|45.12191, -95.04334,
North Charleston|5.6298181916e-05|32.85462, -79.97481,
Fairbanks North Star Borough|0.000104057353644|64.83333, -146.41667,
Queenstown|0.000191036686912|-45.03023, 168.66271,
Kilauea|0.000191036686912|22.18917, -159.41333,
Village of Richfield|5.6298181916e-05|43.23724, -88.24129,
Babbitt|5.6298181916e-05|47.70853, -91.9446,
Ḩabshān|0.000104057353644|23.94242, 53.63612,
Westerly|5.6298181916e-05|41.3776, -71.82729,
Town of Erwin|5.6298181916e-05|36.14557, -82.41147,
Newport News|0.000231923490435|37.08339, -76.46965,
Village of Union Grove|5.6298181916e-05|42.687, -88.05014,
Marais F.A.|0.000191036686912|48.86301, 2.36466,
Dambulla|5.6298181916e-05|7.86, 80.65167,
Londonderry|5.6298181916e-05|42.86509, -71.37395,
City of Entiat|5.6298181916e-05|47.67816, -120.21703,
South Pacific Heathland Reserve|0.00111842100627|-35.3652, 150.4679,
Mogollon|5.6298181916e-05|33.39673, -108.79423,
District 5, Piscataway|5.6298181916e-05|38.70071, -76.99638,
Tucumcari|5.6298181916e-05|35.17191, -103.72686,
Tanggang|5.6298181916e-05|33.08479, 119.25299,
Latrobe|0.000104057353644|40.32118, -79.37948,
New Mexico|0.00391107341397|34.50034, -106.00085,
Región Metropolitana de Santiago|0.00123210578832|-33.47269, -70.64724,
White Sands|0.000231923490435|32.38093, -106.47944,
Oranjestad|5.6298181916e-05|12.52398, -70.02703,
Long Island Sound|0.000660394554393|41.09694, -72.87966,
Muskogee County|0.000384877538772|35.61613, -95.37953,
Mihara|0.000104057353644|34.4, 133.08333,
Town of Rebecca|5.6298181916e-05|31.80723, -83.48758,
Hong Ngoc I Hotel|5.6298181916e-05|21.03162, 105.84815,
Village of Cedar Creek|0.000148593529336|41.04505, -96.10161,
Córdoba|0.000104057353644|-31.4135, -64.18105,
Hot Springs County|5.6298181916e-05|43.71893, -108.4421,
Banquete|0.000104057353644|27.80614, -97.79611,
Tver|5.6298181916e-05|56.85836, 35.90057,
Pagosa Springs|5.6298181916e-05|37.26945, -107.00976,
Entebbe|5.6298181916e-05|0.06444, 32.44694,
Great Smoky Mountains National Park|0.000191036686912|35.60065, -83.50877,
Kampong Padang Jawa|5.6298181916e-05|3.05, 101.48333,
Patheingyi|5.6298181916e-05|22.00449, 96.16335,
Ram River Glacier|5.6298181916e-05|51.85002, -116.1855,
Virginia Park|5.6298181916e-05|53.56667, -113.45,
Kuah|5.6298181916e-05|6.32649, 99.8432,
Igarapava|5.6298181916e-05|-20.0826, -47.69024,
Otia|0.000148593529336|36.68784, -85.56914,
Kenai River Airpark|5.6298181916e-05|60.52469, -150.74863,
Rio Grande Rift Historical Marker|5.6298181916e-05|35.03671, -107.38282,
Saint-Sylvestre-sur-Lot|5.6298181916e-05|44.39861, 0.80611,
Département de l’Ouémé|0.000104057353644|6.61667, 2.51667,
Porto Alegre|5.6298181916e-05|-30.03306, -51.23,
Bentu|5.6298181916e-05|26.12366, 109.5565,
Destin|0.000271570028108|30.39353, -86.49578,
Chandler|0.000347917333072|35.70173, -96.88086,
Lac-Allard|5.6298181916e-05|46.4793, -75.08678,
Town of Cranberry Isles|5.6298181916e-05|44.2423, -68.20527,
Amarillo|0.000560597249542|35.222, -101.8313,
Mettlach|5.6298181916e-05|49.5, 6.6,
Beaverton|0.000104057353644|45.48706, -122.80371,
Cape Fairweather|5.6298181916e-05|58.80556, -137.94417,
Kleiner östlicher Wanner|0.000104057353644|47.39417, 11.04972,
Kayenta|0.000104057353644|36.72778, -110.25458,
Abashiri|5.6298181916e-05|44.02127, 144.26971,
City of Scottsburg|0.000191036686912|38.68642, -85.78401,
Canaan Valley|0.000104057353644|39.08291, -79.41553,
Khe Ngang|0.000104057353644|17.63333, 106.31667,
City of Skidmore|5.6298181916e-05|40.28788, -95.07952,
Guadeloupe|0.000594265389245|16.25, -61.58333,
North Field Park|5.6298181916e-05|42.14308, -87.76534,
Shimen Shuiku Shuiwenzhan|0.000347917333072|24.7917, 121.36465,
Lac du Bonnet|5.6298181916e-05|50.25, -96.16807,
Arenal|5.6298181916e-05|8.34173, -74.10584,
Republic of South Africa|0.0063195072147|-29.0, 24.0,
McCafferty Landing|5.6298181916e-05|54.84042, -99.7299,
Steamboat Springs|0.000148593529336|40.48498, -106.83172,
El Roble|5.6298181916e-05|9.06997, -75.13679,
Chaldean Church|5.6298181916e-05|33.33823, 44.39559,
Kortrijk|5.6298181916e-05|50.82803, 3.26487,
Newtok Airport|0.000148593529336|60.93675, -164.63801,
Amazonia|0.000347917333072|0.5, -72.5,
Ishibashi|5.6298181916e-05|40.17105, 141.12836,
Ashcraft Corner|0.000191036686912|33.52678, -87.90057,
Uy Ban Nhan Dan TP HCM|5.6298181916e-05|10.77662, 106.70096,
Oslo|0.000692903985853|59.91273, 10.74609,
Town of Pisgah|5.6298181916e-05|34.68437, -85.84601,
Provo|5.6298181916e-05|40.23384, -111.65853,
Northwest Iowa Bone, Joint and Sports Surgeons Center|5.6298181916e-05|43.14941, -95.14305,
Pavia|5.6298181916e-05|45.18446, 9.16145,
Todd County|5.6298181916e-05|46.07062, -94.8976,
Buckles (historical)|5.6298181916e-05|36.81592, -82.95739,
X-Tower Osaka Bay|0.000191036686912|34.66848, 135.46041,
Spokane Valley|5.6298181916e-05|47.67323, -117.23937,
Town of Appalachia|5.6298181916e-05|36.9096, -82.78805,
Kitayama|5.6298181916e-05|40.42889, 141.3986,
Shinji|5.6298181916e-05|-8.05157, 26.46272,
Innsbruck|5.6298181916e-05|47.26266, 11.39454,
Lanham|0.000231923490435|38.96875, -76.8634,
City of Oak Ridge|0.000231923490435|35.96391, -84.29376,
Village of Dix|5.6298181916e-05|38.44315, -88.94231,
Khulna|0.000347917333072|22.80979, 89.56439,
Carlos Fonseca Amador|5.6298181916e-05|11.98009, -86.50571,
State of Jharkhand|0.000148593529336|23.75, 85.5,
Ionosphere Bay|0.000271570028108|-66.76667, 141.58333,
Arecibo|0.000104057353644|18.40411, -66.67462,
Narayanganj|0.000104057353644|23.75, 90.58333,
Ewa Beach Community Park|0.000231923490435|21.31722, -158.01,
Bor Ondor|5.6298181916e-05|44.26667, 122.4,
Republic of Yemen|0.000819689549884|15.5, 47.5,
Lorain County|0.000104057353644|41.45252, -82.15147,
European Union|0.00176420442764|50.83857, 4.37599,
Faribault County|5.6298181916e-05|43.67393, -93.948,
Monteverdi Marittimo|5.6298181916e-05|43.17723, 10.71452,
Duxbury|0.000104057353644|42.04177, -70.67226,
Elma|5.6298181916e-05|47.00343, -123.40877,
Dālbandīn|5.6298181916e-05|28.88846, 64.40616,
Long Beach|0.00128790088925|33.76696, -118.18923,
Hipotels Bahia Grande|5.6298181916e-05|39.58775, 3.38375,
Saint Vincent and the Grenadines|0.000347917333072|13.08333, -61.2,
Forrest County|5.6298181916e-05|31.18887, -89.25786,
Río Purpurenda|5.6298181916e-05|-15.28333, -67.56667,
Davisville|0.000231923490435|43.70194, -79.38889,
West Wallsend|0.000104057353644|-32.9, 151.58333,
Saint Lucia|0.000231923490435|13.88333, -60.96667,
Hayakawa|0.000104057353644|38.38829, 141.10559,
Morton County|0.000104057353644|37.1914, -101.79925,
Pingtung|0.000104057353644|22.49555, 120.61444,
Kerio Valley Airport|5.6298181916e-05|0.31993, 35.66467,
Kolkata|5.6298181916e-05|22.56263, 88.36304,
Osiek|5.6298181916e-05|50.51996, 21.44192,
Parthenon|5.6298181916e-05|35.95313, -93.24212,
Levington|5.6298181916e-05|52.00747, 1.25389,
Badakhshān|0.000148593529336|36.75, 72.0,
Nawāda Lodhi|5.6298181916e-05|26.83361, 79.55354,
Kuskokwim River|5.6298181916e-05|60.08306, -162.33389,
Humayun Khera|5.6298181916e-05|29.4814, 74.76854,
District 12, Oxon Hill|0.000104057353644|38.79252, -76.98976,
Duns Camp Creek|5.6298181916e-05|-30.23333, 139.7,
Moraine Park|5.6298181916e-05|42.19808, -87.79618,
Rookery Bay|0.000104057353644|-54.26667, -36.33333,
Foshan|5.6298181916e-05|23.02677, 113.13148,
Militia|5.6298181916e-05|-26.71, 32.67444,
Village of Lisle|0.000231923490435|41.79258, -88.08807,
Boorara|5.6298181916e-05|-30.81667, 121.63333,
The Sheep Wash|5.6298181916e-05|-37.65736, 142.67236,
Governor Edmund G Brown West Branch California Aqueduct|5.6298181916e-05|34.71804, -118.79898,
Oahu Cemetery and Crematory|0.000660394554393|21.3244, -157.85013,
Olmos de Ojeda|5.6298181916e-05|42.72683, -4.47467,
Sacramento Valley Ambulance Service|0.000191036686912|38.55674, -121.47279,
Torres Strait Island Region|5.6298181916e-05|-10.20141, 142.27295,
Caster Subdivision|5.6298181916e-05|41.527, -84.51689,
Tobolsk Airport|5.6298181916e-05|58.1358, 68.2319,
Tonghae|0.000148593529336|34.43694, 126.63417,
County of Surrey|0.000347917333072|18.08333, -76.56667,
Haywards Heath|5.6298181916e-05|50.99769, -0.10313,
Fryeburg|5.6298181916e-05|44.01646, -70.98062,
City of Mill Creek|0.000148593529336|47.86314, -122.20372,
Yashiro|5.6298181916e-05|36.54028, 138.13018,
Arkansas|0.00222781565904|34.75037, -92.50044,
Saxon|5.6298181916e-05|46.15005, 7.18074,
Huntington County|0.000271570028108|40.82924, -85.48817,
Village of Wellsville|5.6298181916e-05|42.1207, -77.94573,
Avani Hai Phong Harbour View|0.000191036686912|20.86435, 106.68946,
Mormant-sur-Vernisson|5.6298181916e-05|47.9482, 2.73723,
Virgina Tanner Dance Building|0.000148593529336|40.7652, -111.8379,
Kamiiso|5.6298181916e-05|45.12022, 141.20109,
Bowen|5.6298181916e-05|-20.01367, 148.24754,
Assam|0.000384877538772|26.0, 93.0,
Days Inn Bristol Parkway|5.6298181916e-05|36.58718, -82.18613,
Savage River National Park|5.6298181916e-05|-41.31, 145.39,
Bay County|0.000104057353644|30.23765, -85.63262,
Laptev Log|0.000148593529336|51.06, 80.1851,
Baguio City|5.6298181916e-05|16.41667, 120.6,
Carmel River State Beach|5.6298181916e-05|36.53218, -121.9269,
Sítio Celso Gaspe|5.6298181916e-05|-23.69045, -50.20428,
Ibis Vientiane Nam Phu Opening April 2013|0.000104057353644|17.96417, 102.60809,
Mecklenburg County|5.6298181916e-05|35.24671, -80.83276,
Wallaroo|0.000104057353644|-33.93881, 137.63365,
Govājag-e Pāpar|5.6298181916e-05|27.6476, 56.7277,
Sant Climent de Llobregat|5.6298181916e-05|41.33386, 1.98602,
Sagehen Creek Campground|5.6298181916e-05|39.43435, -120.24826,
Macquarie Island|0.000104057353644|-54.50873, 158.91312,
Modoc County|5.6298181916e-05|41.58985, -120.72497,
Fort Macon State Park|5.6298181916e-05|34.69572, -76.68854,
Santa Fe County Volunteer Fire El Dorado District Station 1|5.6298181916e-05|35.53966, -105.91209,
Narragansett|0.000191036686912|41.4501, -71.4495,
Cascadia|0.000231923490435|44.39735, -122.48175,
Republic of the Philippines|0.00432149075043|13.0, 122.0,
Deadman Creek|5.6298181916e-05|-23.6, 139.0,
Subaru|5.6298181916e-05|40.58795, 140.40824,
Mono Basin National Forest Scenic Area|0.000104057353644|37.9502, -119.05931,
Selfoss|5.6298181916e-05|63.93311, -20.99712,
Tenmile|5.6298181916e-05|41.94558, -90.33402,
Pont Paquette|5.6298181916e-05|50.71049, 3.2959,
Kelowna|5.6298181916e-05|49.88307, -119.48568,
Skagway|0.000526488763961|59.45833, -135.31389,
El Choco|5.6298181916e-05|19.72157, -70.47206,
Township of Dover|5.6298181916e-05|41.45129, -89.45254,
Alto Cariaco|5.6298181916e-05|1.172, -77.4535,
Taman South East Asia|0.000850650655335|2.697, 101.9543,
Kokura|0.000347917333072|33.53384, 130.45437,
Shimizu|0.000191036686912|38.47064, 141.35243,
Weston County|0.000347917333072|43.84049, -104.56783,
Mathena|5.6298181916e-05|20.48506, 81.22435,
Mackensen|5.6298181916e-05|51.82209, 9.66376,
Daegu|0.000191036686912|35.87028, 128.59111,
Kirkenes|5.6298181916e-05|69.72706, 30.04578,
Haputale Division|5.6298181916e-05|6.7909, 80.9547,
Borough of Harrington Park|5.6298181916e-05|40.98988, -73.98021,
City of Rio Vista|5.6298181916e-05|32.23523, -97.37465,
Village of Millersburg|5.6298181916e-05|40.55283, -81.91421,
Youjiang Qu|5.6298181916e-05|23.93638, 106.49237,
Münster|5.6298181916e-05|51.95973, 7.63137,
Pacolet|5.6298181916e-05|34.89902, -81.76177,
Kirksville|0.000104057353644|40.19475, -92.58325,
City of Parkville|0.000104057353644|39.18258, -94.71213,
Trinity County|5.6298181916e-05|31.08882, -95.13551,
Eastern Gulf of Carpentaria|0.000104057353644|-15.89947, 141.36804,
City of Davenport|0.000148593529336|28.15855, -81.6117,
Rio Blanco County|5.6298181916e-05|39.97984, -108.21721,
Alaska Peninsula National Wildlife Refuge|0.000271570028108|56.3283, -159.1643,
Southeast Asia|0.000271570028108|12.38293, 103.00781,
Bacon County|0.000148593529336|31.55367, -82.45269,
Juneau|0.00274955116503|58.30194, -134.41972,
Rovaniemi|0.000104057353644|66.5, 25.71667,
Edison|0.000104057353644|40.51872, -74.4121,
Isthmía|0.000104057353644|37.91356, 23.0046,
St George|0.000310185160429|-33.96045, 151.12055,
Meadville|0.000148593529336|41.64144, -80.15145,
Lake Washington|0.000104057353644|38.4112, -82.00319,
Jaljale|5.6298181916e-05|27.14959, 87.57347,
Corte Madera|5.6298181916e-05|37.92548, -122.52748,
Minot|0.000231923490435|48.23251, -101.29627,
Oconaluftee River|5.6298181916e-05|35.44621, -83.38377,
Ikehara-damu|5.6298181916e-05|34.04686, 135.97106,
Ennis|0.000104057353644|52.84361, -8.98639,
Logan Pass|5.6298181916e-05|37.62662, -115.40919,
Bougainville Island|0.000104057353644|-6.24456, 155.38382,
Kabupaten Cilacap|5.6298181916e-05|-7.57417, 108.98861,
Sorel|0.000148593529336|50.0238, 3.0509,
Baludarri Wetland|5.6298181916e-05|-33.8143, 151.01981,
Metepec|0.000104057353644|19.25934, -99.60175,
Miyako|5.6298181916e-05|39.64691, 141.94057,
Black Rock Desert Wilderness|5.6298181916e-05|41.21684, -118.756,
Xinji|5.6298181916e-05|31.6232, 114.874,
Nogales|0.000756913757979|31.34038, -110.93425,
San Pablo Creek|5.6298181916e-05|37.97631, -122.38331,
Alaska|0.0111034531419|64.00028, -150.00028,
Russian River Terrace|5.6298181916e-05|38.50463, -122.92666,
Evans County|0.000271570028108|32.15676, -81.88688,
East Butte|5.6298181916e-05|46.01132, -112.49669,
Penticton|0.000271570028108|49.48062, -119.58584,
Angul|5.6298181916e-05|20.84089, 85.10192,
Deschutes River Woods|0.000104057353644|43.99151, -121.35836,
Altdorf (UR)|5.6298181916e-05|46.88834, 8.64091,
Macau|0.000231923490435|22.20056, 113.54611,
Vail|0.000347917333072|39.64026, -106.3742,
Penang|0.000191036686912|-27.16441, 151.52915,
Nergui Dounga|5.6298181916e-05|15.4874, 14.65048,
Winstead|5.6298181916e-05|39.75897, -79.92811,
Modi Taung|5.6298181916e-05|17.854, 94.88065,
Petaquilla|0.000231923490435|8.98333, -80.75,
Macao|0.000231923490435|31.2959, 106.79,
Commes|0.000104057353644|49.33753, -0.73688,
Wellesley|5.6298181916e-05|42.29649, -71.29256,
Ulua|5.6298181916e-05|-8.53478, 13.47454,
Santa Monica|0.000191036686912|34.01945, -118.49119,
Crossville|0.000104057353644|34.28759, -85.99414,
L.P. Santa Maria di Sala|0.000191036686912|45.50604, 12.01696,
Shea Village|0.000104057353644|2.81667, -59.13333,
City of Jarrell|5.6298181916e-05|30.8111, -97.61412,
Dolinsk|5.6298181916e-05|47.32946, 142.79291,
Maria Elena|5.6298181916e-05|-22.09044, -69.46128,
Shewa Gīmīra|5.6298181916e-05|6.96667, 35.76667,
Estate Magens Bay|5.6298181916e-05|18.36134, -64.92264,
Rusk County|5.6298181916e-05|32.10772, -94.76188,
Metuchen|5.6298181916e-05|40.54316, -74.3632,
Camarillo|0.000148593529336|34.21639, -119.0376,
Takaoka|0.000191036686912|36.75, 137.01667,
Salishan|0.000104057353644|47.21732, -122.40734,
Harnden Cemetery|5.6298181916e-05|43.99368, -70.83201,
Branscomb|5.6298181916e-05|39.65349, -123.62557,
Funan Xian|0.000148593529336|32.65014, 115.70477,
St. Croix River|5.6298181916e-05|45.00015, -64.13204,
Pécs|5.6298181916e-05|46.08333, 18.23333,
Town of Bullard|5.6298181916e-05|32.14512, -95.31947,
Key Biscayne|0.000104057353644|25.69371, -80.16282,
City of Prescott|0.000271570028108|34.57995, -112.44756,
Nina|5.6298181916e-05|58.60222, 27.19972,
Ticino|5.6298181916e-05|46.28455, 8.79065,
King Salmon|5.6298181916e-05|58.68833, -156.66139,
San Pedro Valley County Park|5.6298181916e-05|37.57383, -122.47053,
Premeaux-Prissey|5.6298181916e-05|47.11667, 4.93333,
Base Pintados Suroeste|5.6298181916e-05|-20.72667, -69.57523,
Village of Danforth|5.6298181916e-05|40.82197, -87.97786,
Fort St. John|0.000148593529336|56.24988, -120.85292,
Bhartia|0.000104057353644|27.38934, 77.89966,
Neiva|0.000191036686912|3.08333, -75.33333,
Neyagawa Shi|5.6298181916e-05|34.76539, 135.62696,
Providence|0.00100164835645|41.82399, -71.41283,
Pike Creek Valley|5.6298181916e-05|39.73622, -75.69827,
Columbus|0.00123210578832|39.96118, -82.99879,
Redwood City|0.000104057353644|37.48522, -122.23635,
City of Jamaica Beach|5.6298181916e-05|29.19134, -94.98068,
Picea Lake|5.6298181916e-05|47.62818, -84.76298,
Burro Creek Campground|5.6298181916e-05|34.53807, -113.44993,
Van Petten|5.6298181916e-05|41.7042, -89.62205,
Hermosa Beach|5.6298181916e-05|33.86224, -118.39952,
Ningxi|5.6298181916e-05|28.58967, 120.97059,
Town of Coal Creek|5.6298181916e-05|38.36204, -105.14178,
Loveland|0.000310185160429|39.26895, -84.26383,
Ranau|5.6298181916e-05|5.9538, 116.6641,
Bradford County|0.000104057353644|41.78867, -76.51545,
Residencial Jardines de Guanica|0.000104057353644|17.97774, -66.90573,
Yokosuka|0.000104057353644|35.28361, 139.66722,
Saldanha|5.6298181916e-05|-33.01167, 17.9442,
Laplace|0.000104057353644|30.06698, -90.48147,
Kabul|0.000347917333072|34.52813, 69.17233,
Toulouse|0.000725071041409|43.60426, 1.44367,
Ponteilla|0.000104057353644|42.62639, 2.81444,
Museum of Modern Art|0.000191036686912|40.76121, -73.97708,
Sheyenne River Diversion Dam|5.6298181916e-05|46.81163, -96.88536,
Hishikari-shimode|5.6298181916e-05|32.02396, 130.6201,
Oklahoma City|0.000725071041409|35.46756, -97.51643,
Lao People’s Democratic Republic|0.000310185160429|18.0, 105.0,
Taveuni|0.000104057353644|-29.76468, 151.44919,
Coder|5.6298181916e-05|41.14479, -79.11337,
Pilant Cemetery|0.000104057353644|36.69979, -93.85242,
Jiyuan Shi|0.000104057353644|35.14056, 112.42611,
Christ Church|0.000104057353644|13.08333, -59.53333,
Grahamstown|5.6298181916e-05|-33.30422, 26.53276,
D.D. Eldridge Memorial Park|0.000526488763961|30.84906, -85.94529,
Lynnwood|5.6298181916e-05|47.82093, -122.31513,
Jatón|5.6298181916e-05|16.18754, -92.10963,
Pacific County|0.00775727755273|46.55128, -123.77886,
Ashington|5.6298181916e-05|55.16389, -1.58639,
Hudson Bay|0.000347917333072|52.85003, -102.38425,
Nova Europa|0.000148593529336|-21.79214, -48.5688,
Isla San Marcos|5.6298181916e-05|27.18781, -112.08082,
Kaipara Harbour|5.6298181916e-05|-36.53819, 174.37019,
Gays River|0.000104057353644|45.03386, -63.35469,
Jade Crater Lake|5.6298181916e-05|-62.983, -60.666,
